"diff","lwr","upr","p adj"
0.240812773824829,0.180610299263234,0.301015248386425,2.42028619368284e-14
-0.252423969805469,-0.312626444367064,-0.192221495243873,2.40918396343659e-14
0.302984157406983,0.242781682845388,0.363186631968578,2.40918396343659e-14
1.02873686815379,0.968534393592199,1.08893934271539,2.40918396343659e-14
-0.283016598537602,-0.343219073099197,-0.222814123976006,2.40918396343659e-14
0.303763992306443,0.243561517744848,0.363966466868038,2.40918396343659e-14
1.25385576404923,1.19365328948764,1.31405823861083,2.40918396343659e-14
0.280250761523741,0.220048286962145,0.340453236085336,2.40918396343659e-14
-0.493236743630298,-0.553439218191893,-0.433034269068702,2.40918396343659e-14
0.0621713835821538,0.00196890902055838,0.122373858143749,0.0356973765989698
0.787924094328965,0.72772161976737,0.848126568890561,2.40918396343659e-14
-0.523829372362431,-0.584031846924026,-0.463626897800835,2.40918396343659e-14
0.0629512184816139,0.00274874392001848,0.123153693043209,0.0311165041483146
1.0130429902244,0.952840515662809,1.073245464786,2.40918396343659e-14
0.0394379876989115,-0.0207644868626839,0.0996404622605069,0.615144878240236
0.555408127212452,0.495205652650856,0.615610601774047,2.40918396343659e-14
1.28116083795926,1.22095836339767,1.34136331252086,2.40918396343659e-14
-0.0305926287321329,-0.0907951032937283,0.0296098458294625,0.908934255578878
0.556187962111912,0.495985487550316,0.616390436673507,2.40918396343659e-14
1.5062797338547,1.44607725929311,1.5664822084163,2.40918396343659e-14
0.532674731329209,0.472472256767614,0.592877205890805,2.40918396343659e-14
0.725752710746812,0.665550236185216,0.785955185308407,2.40918396343659e-14
-0.586000755944584,-0.64620323050618,-0.525798281382989,2.40918396343659e-14
0.000779834899460097,-0.0594226396621353,0.0609823094610555,1
0.95087160664225,0.890669132080655,1.01107408120385,2.40918396343659e-14
-0.0227333958832423,-0.0829358704448377,0.0374690786783531,0.992561207727842
-1.3117534666914,-1.37195594125299,-1.2515509921298,2.40918396343659e-14
-0.724972875847351,-0.785175350408947,-0.664770401285756,2.40918396343659e-14
0.225118895895439,0.164916421333843,0.285321370457034,2.59792187762287e-14
-0.748486106630054,-0.808688581191649,-0.688283632068458,2.40918396343659e-14
0.586780590844045,0.526578116282449,0.64698306540564,2.40918396343659e-14
1.53687236258684,1.47666988802524,1.59707483714843,2.40918396343659e-14
0.563267360061342,0.503064885499747,0.623469834622938,2.40918396343659e-14
0.95009177174279,0.889889297181195,1.01029424630439,2.40918396343659e-14
-0.0235132307827024,-0.0837157053442978,0.036689243778893,0.989734235244433
-0.973605002525493,-1.03380747708709,-0.913402527963897,2.40918396343659e-14
